filename;ocr_text;confidence;global_box;source_map
img20250920_20532456_x1600_y4800_511.jpg;Алексино;0.9512;[[np.int32(2688), np.int32(6016)], [np.int32(2966), np.int32(6072)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_512.jpg;Дремлено;0.9457;[[np.int32(3189), np.int32(6009)], [np.int32(3511), np.int32(6090)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_513.jpg;91;0.905;[[np.int32(2019), np.int32(6043)], [np.int32(2146), np.int32(6103)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_514.jpg;сткрво 2-е;0.7667;[[np.int32(1600), np.int32(6122)], [np.int32(1925), np.int32(6184)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_515.jpg;Костолом;0.9086;[[np.int32(3116), np.int32(6142)], [np.int32(3424), np.int32(6205)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_516.jpg;Кашелиха;0.9395;[[np.int32(2281), np.int32(6184)], [np.int32(2560), np.int32(6232)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_517.jpg;Хаби;0.7146;[[np.int32(3465), np.int32(6247)], [np.int32(3600), np.int32(6313)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_518.jpg;Сумароково;0.8451;[[np.int32(2993), np.int32(6257)], [np.int32(3347), np.int32(6338)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_519.jpg;Грива;0.6228;[[np.int32(1877), np.int32(6299)], [np.int32(2079), np.int32(6388)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_520.jpg;Мостки;0.8335;[[np.int32(2344), np.int32(6304)], [np.int32(2603), np.int32(6359)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_521.jpg;Пентешкино;0.9455;[[np.int32(2140), np.int32(6347)], [np.int32(2550), np.int32(6402)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_522.jpg;32-5;0.9791;[[np.int32(2865), np.int32(6356)], [np.int32(2974), np.int32(6408)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_523.jpg;Пуковищи;0.7569;[[np.int32(1708), np.int32(6371)], [np.int32(1999), np.int32(6427)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_524.jpg;Зфболот;0.9015;[[np.int32(3350), np.int32(6351)], [np.int32(3597), np.int32(6411)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_525.jpg;20-5;0.9788;[[np.int32(2480), np.int32(6384)], [np.int32(2596), np.int32(6437)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_526.jpg;ЖБ;0.7618;[[np.int32(2428), np.int32(6417)], [np.int32(2503), np.int32(6463)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_527.jpg;27;0.8706;[[np.int32(2895), np.int32(6414)], [np.int32(2956), np.int32(6459)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_528.jpg;27;0.9987;[[np.int32(2509), np.int32(6438)], [np.int32(2572), np.int32(6491)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_529.jpg;Райская;0.9277;[[np.int32(2151), np.int32(6464)], [np.int32(2418), np.int32(6527)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_530.jpg;Мал.Городец.;0.8737;[[np.int32(2927), np.int32(6471)], [np.int32(3304), np.int32(6532)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_531.jpg;20;0.9993;[[np.int32(3317), np.int32(6483)], [np.int32(3372), np.int32(6527)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_532.jpg;Рябкино;0.9119;[[np.int32(1848), np.int32(6496)], [np.int32(2111), np.int32(6558)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_533.jpg;68;0.9987;[[np.int32(2581), np.int32(6515)], [np.int32(2637), np.int32(6563)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_534.jpg;.0T;0.7529;[[np.int32(3301), np.int32(6525)], [np.int32(3400), np.int32(6582)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_535.jpg;Княжая;0.9521;[[np.int32(2407), np.int32(6572)], [np.int32(2673), np.int32(6628)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_536.jpg;Ново-Малый;0.957;[[np.int32(2966), np.int32(6548)], [np.int32(3342), np.int32(6616)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_537.jpg;Грибанов;0.9053;[[np.int32(3372), np.int32(6562)], [np.int32(3600), np.int32(6612)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_538.jpg;Фородец;0.8196;[[np.int32(3034), np.int32(6600)], [np.int32(3258), np.int32(6660)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_539.jpg;Форбачево;0.7449;[[np.int32(2294), np.int32(6646)], [np.int32(2600), np.int32(6707)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_540.jpg;ТКлюн;0.7847;[[np.int32(3369), np.int32(6642)], [np.int32(3600), np.int32(6702)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_541.jpg;Борыгино;0.9392;[[np.int32(1882), np.int32(6683)], [np.int32(2184), np.int32(6747)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_542.jpg;Старцево;0.8215;[[np.int32(2441), np.int32(6730)], [np.int32(2694), np.int32(6785)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_543.jpg;-Бол.Городец;0.7247;[[np.int32(2995), np.int32(6713)], [np.int32(3354), np.int32(6781)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_544.jpg;Смородо;0.9079;[[np.int32(3381), np.int32(6749)], [np.int32(3600), np.int32(6800)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_545.jpg;ДЛЯ;0.9701;[[np.int32(4807), np.int32(4978)], [np.int32(4962), np.int32(5059)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_546.jpg;15-35;0.9916;[[np.int32(4655), np.int32(5100)], [np.int32(4947), np.int32(5223)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_547.jpg;.08;0.8233;[[np.int32(4428), np.int32(5235)], [np.int32(4510), np.int32(5300)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_548.jpg;63.00;0.9294;[[np.int32(3310), np.int32(5256)], [np.int32(3455), np.int32(5332)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_549.jpg;04;0.9979;[[np.int32(3887), np.int32(5247)], [np.int32(3975), np.int32(5317)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_550.jpg;Состояние;0.9858;[[np.int32(4684), np.int32(5261)], [np.int32(4962), np.int32(5335)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_551.jpg;68;0.9982;[[np.int32(4262), np.int32(5368)], [np.int32(4364), np.int32(5456)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_552.jpg;72;0.9988;[[np.int32(4791), np.int32(5360)], [np.int32(4889), np.int32(5450)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_553.jpg;60;0.9988;[[np.int32(3226), np.int32(5397)], [np.int32(3324), np.int32(5485)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_554.jpg;64;0.9973;[[np.int32(3733), np.int32(5389)], [np.int32(3838), np.int32(5476)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_555.jpg;18KM;0.9412;[[np.int32(3820), np.int32(5448)], [np.int32(3919), np.int32(5503)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_556.jpg;2945;0.9304;[[np.int32(3841), np.int32(5483)], [np.int32(4036), np.int32(5561)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_557.jpg;Прохоров 54км;0.9311;[[np.int32(4108), np.int32(5487)], [np.int32(4429), np.int32(5556)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_558.jpg;Иль;0.8781;[[np.int32(4840), np.int32(5485)], [np.int32(4952), np.int32(5539)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_559.jpg;141;0.9569;[[np.int32(3093), np.int32(5644)], [np.int32(3151), np.int32(5691)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_560.jpg;Ровное;0.9276;[[np.int32(3749), np.int32(5678)], [np.int32(3934), np.int32(5735)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_561.jpg;Сорркино;0.7749;[[np.int32(4136), np.int32(5677)], [np.int32(4389), np.int32(5745)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_562.jpg;Приго;0.7332;[[np.int32(4793), np.int32(5691)], [np.int32(4962), np.int32(5746)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_563.jpg;Покрфвское;0.9639;[[np.int32(3093), np.int32(5724)], [np.int32(3346), np.int32(5773)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_564.jpg;Козюльки;0.9645;[[np.int32(3491), np.int32(5771)], [np.int32(3722), np.int32(5813)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_565.jpg;Пустошкф;0.7084;[[np.int32(2967), np.int32(5823)], [np.int32(3238), np.int32(5881)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_566.jpg;Брыней;0.7696;[[np.int32(3023), np.int32(5904)], [np.int32(3217), np.int32(5954)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_567.jpg;Иванцево;0.965;[[np.int32(3595), np.int32(5920)], [np.int32(3853), np.int32(5965)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_568.jpg;Бол;0.929;[[np.int32(4859), np.int32(5924)], [np.int32(4962), np.int32(5980)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_569.jpg;22ЯM;0.6377;[[np.int32(3208), np.int32(5924)], [np.int32(3412), np.int32(5998)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_570.jpg;Жиповик;0.7619;[[np.int32(4039), np.int32(5991)], [np.int32(4242), np.int32(6037)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_571.jpg;Ильюшкинф;0.9357;[[np.int32(3442), np.int32(6011)], [np.int32(3734), np.int32(6059)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_572.jpg;Разлог;0.7189;[[np.int32(4778), np.int32(6012)], [np.int32(4962), np.int32(6065)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_573.jpg;Замошье;0.9871;[[np.int32(3265), np.int32(6154)], [np.int32(3515), np.int32(6211)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_574.jpg;Рыбино;0.92;[[np.int32(3608), np.int32(6173)], [np.int32(3835), np.int32(6226)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_575.jpg;Ocmpue;0.954;[[np.int32(4338), np.int32(6216)], [np.int32(4561), np.int32(6273)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_576.jpg;Крылово;0.971;[[np.int32(3400), np.int32(6247)], [np.int32(3649), np.int32(6311)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_577.jpg;ово;0.9327;[[np.int32(2962), np.int32(6286)], [np.int32(3047), np.int32(6328)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_578.jpg;Каменка;0.9381;[[np.int32(3235), np.int32(6315)], [np.int32(3455), np.int32(6364)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_579.jpg;Харитоново;0.9656;[[np.int32(3916), np.int32(6315)], [np.int32(4206), np.int32(6375)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_580.jpg;Вяльцево;0.9648;[[np.int32(4568), np.int32(6313)], [np.int32(4835), np.int32(6371)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_581.jpg;Борок;0.7897;[[np.int32(4296), np.int32(6343)], [np.int32(4438), np.int32(6394)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_582.jpg;Ескино;0.6283;[[np.int32(2992), np.int32(6355)], [np.int32(3183), np.int32(6401)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_583.jpg;Артюшкино;0.9817;[[np.int32(4355), np.int32(6407)], [np.int32(4740), np.int32(6466)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_584.jpg;Топорово;0.7362;[[np.int32(3977), np.int32(6517)], [np.int32(4217), np.int32(6581)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_585.jpg;Шурлово;0.8364;[[np.int32(4507), np.int32(6528)], [np.int32(4723), np.int32(6581)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_586.jpg;Боскино;0.9842;[[np.int32(3843), np.int32(6685)], [np.int32(4083), np.int32(6752)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_587.jpg;Комарниково;0.9896;[[np.int32(4356), np.int32(6726)], [np.int32(4748), np.int32(6792)]];img20250920_20532456.tif
img20250920_20532456_x2962_y4800_588.jpg;98;0.9838;[[np.int32(3762), np.int32(6758)], [np.int32(3819), np.int32(6800)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_589.jpg;бээтонги;0.699;[[np.int32(1349), np.int32(5379)], [np.int32(1647), np.int32(5429)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_590.jpg;Завещенскии;0.8182;[[np.int32(1447), np.int32(5511)], [np.int32(1855), np.int32(5551)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_591.jpg;nagoun;0.756;[[np.int32(1529), np.int32(5546)], [np.int32(1789), np.int32(5597)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_592.jpg;88;0.9983;[[np.int32(1590), np.int32(5602)], [np.int32(1656), np.int32(5651)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_593.jpg;nnnoopa;0.6062;[[np.int32(322), np.int32(5869)], [np.int32(574), np.int32(5918)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_594.jpg;rdo;0.6525;[[np.int32(684), np.int32(5970)], [np.int32(747), np.int32(6000)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_595.jpg;офоншрон;0.7883;[[np.int32(1135), np.int32(5978)], [np.int32(1404), np.int32(6032)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_596.jpg;08;0.7624;[[np.int32(1960), np.int32(6019)], [np.int32(1996), np.int32(6049)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_597.jpg;98;0.9967;[[np.int32(1239), np.int32(6061)], [np.int32(1306), np.int32(6118)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_598.jpg;ЛиповецГорский;0.7918;[[np.int32(179), np.int32(6073)], [np.int32(826), np.int32(6150)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_599.jpg;$€6;0.6612;[[np.int32(429), np.int32(6645)], [np.int32(543), np.int32(6699)]];img20250920_20532456.tif
img20250920_20532456_x0_y5013_600.jpg;-090;0.6227;[[np.int32(498), np.int32(6940)], [np.int32(881), np.int32(7007)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_601.jpg;ка;0.9383;[[np.int32(1600), np.int32(5016)], [np.int32(1675), np.int32(5057)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_602.jpg;Вяльцево;0.968;[[np.int32(2865), np.int32(5013)], [np.int32(3137), np.int32(5068)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_603.jpg;Харитоново;0.9691;[[np.int32(2179), np.int32(5017)], [np.int32(2490), np.int32(5076)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_604.jpg;Борок;0.6404;[[np.int32(2571), np.int32(5031)], [np.int32(2740), np.int32(5099)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_605.jpg;НАртюшкино;0.8928;[[np.int32(2581), np.int32(5101)], [np.int32(3043), np.int32(5165)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_606.jpg;етерки;0.909;[[np.int32(3108), np.int32(5154)], [np.int32(3332), np.int32(5204)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_607.jpg;100;0.9232;[[np.int32(3284), np.int32(5206)], [np.int32(3407), np.int32(5264)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_608.jpg;Топорово;0.6569;[[np.int32(2269), np.int32(5224)], [np.int32(2519), np.int32(5276)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_609.jpg;Шурлово;0.7408;[[np.int32(2773), np.int32(5223)], [np.int32(3031), np.int32(5279)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_610.jpg;Боскино;0.9821;[[np.int32(2133), np.int32(5379)], [np.int32(2382), np.int32(5440)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_611.jpg;Комарниково;0.9878;[[np.int32(2656), np.int32(5418)], [np.int32(3050), np.int32(5487)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_612.jpg;98;0.9971;[[np.int32(2040), np.int32(5436)], [np.int32(2112), np.int32(5494)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_613.jpg;Тородище;0.9161;[[np.int32(3245), np.int32(5452)], [np.int32(3523), np.int32(5516)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_614.jpg;Подлесье;0.9031;[[np.int32(3146), np.int32(5502)], [np.int32(3425), np.int32(5564)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_615.jpg;Половиково;0.9394;[[np.int32(2617), np.int32(5533)], [np.int32(2957), np.int32(5595)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_616.jpg;Забор;0.6645;[[np.int32(1708), np.int32(5566)], [np.int32(1877), np.int32(5636)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_617.jpg;Валтухово;0.9013;[[np.int32(2072), np.int32(5551)], [np.int32(2412), np.int32(5614)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_618.jpg;Валюково;0.7577;[[np.int32(2494), np.int32(5579)], [np.int32(2746), np.int32(5635)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_619.jpg;Иллфрионовское;0.9492;[[np.int32(3011), np.int32(5584)], [np.int32(3494), np.int32(5667)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_620.jpg;P-57;0.9684;[[np.int32(2401), np.int32(5605)], [np.int32(2502), np.int32(5740)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_621.jpg;Тихвино;0.8972;[[np.int32(2135), np.int32(5663)], [np.int32(2402), np.int32(5726)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_622.jpg;Велейно;0.9597;[[np.int32(2796), np.int32(5691)], [np.int32(3051), np.int32(5767)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_623.jpg;Маютино;0.8739;[[np.int32(3110), np.int32(5687)], [np.int32(3421), np.int32(5760)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_624.jpg;Коскинички;0.9226;[[np.int32(2679), np.int32(5765)], [np.int32(3056), np.int32(5822)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_625.jpg;Кривая;0.9631;[[np.int32(1760), np.int32(5788)], [np.int32(1956), np.int32(5845)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_626.jpg;я Береза;0.6751;[[np.int32(1928), np.int32(5773)], [np.int32(2138), np.int32(5843)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_627.jpg;Ублиска;0.8411;[[np.int32(2237), np.int32(5813)], [np.int32(2427), np.int32(5881)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_628.jpg;Добр;0.8351;[[np.int32(3470), np.int32(5826)], [np.int32(3600), np.int32(5903)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_629.jpg;Копенкино;0.9707;[[np.int32(1878), np.int32(5902)], [np.int32(2206), np.int32(5974)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_630.jpg;Удачинд;0.8953;[[np.int32(1614), np.int32(5950)], [np.int32(1857), np.int32(6012)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_631.jpg;Бабинф;0.8342;[[np.int32(2973), np.int32(5959)], [np.int32(3203), np.int32(6025)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_632.jpg;Кузнецовь;0.7998;[[np.int32(2181), np.int32(6008)], [np.int32(2490), np.int32(6094)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_633.jpg;Астици;0.7467;[[np.int32(1821), np.int32(6061)], [np.int32(2092), np.int32(6119)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_634.jpg;Душилиха;0.8764;[[np.int32(2660), np.int32(6055)], [np.int32(3009), np.int32(6118)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_635.jpg;901;0.9658;[[np.int32(3342), np.int32(6077)], [np.int32(3556), np.int32(6178)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_636.jpg;наротово;0.7278;[[np.int32(3109), np.int32(6088)], [np.int32(3388), np.int32(6168)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_637.jpg;Окладр;0.7112;[[np.int32(2448), np.int32(6129)], [np.int32(2655), np.int32(6189)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_638.jpg;Алексино;0.9548;[[np.int32(2446), np.int32(6228)], [np.int32(2730), np.int32(6275)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_639.jpg;Дремлено;0.9445;[[np.int32(2973), np.int32(6230)], [np.int32(3312), np.int32(6302)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_640.jpg;Δ91;0.6985;[[np.int32(1791), np.int32(6244)], [np.int32(1939), np.int32(6309)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_641.jpg;Мал.Старики;0.7335;[[np.int32(3280), np.int32(6259)], [np.int32(3577), np.int32(6338)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_642.jpg;2-e;0.8081;[[np.int32(1620), np.int32(6314)], [np.int32(1725), np.int32(6373)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_643.jpg;Костолом;0.7874;[[np.int32(2901), np.int32(6362)], [np.int32(3231), np.int32(6415)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_644.jpg;Кашелиха;0.9559;[[np.int32(2042), np.int32(6377)], [np.int32(2315), np.int32(6427)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_645.jpg;Сумароково;0.8503;[[np.int32(2769), np.int32(6468)], [np.int32(3158), np.int32(6547)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_646.jpg;Хабнц;0.8981;[[np.int32(3286), np.int32(6461)], [np.int32(3480), np.int32(6529)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_647.jpg;новищи;0.7066;[[np.int32(1600), np.int32(6544)], [np.int32(1799), np.int32(6599)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_648.jpg;Пентешкино;0.9575;[[np.int32(1931), np.int32(6538)], [np.int32(2329), np.int32(6590)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_649.jpg;32;0.9997;[[np.int32(2670), np.int32(6564)], [np.int32(2725), np.int32(6613)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_650.jpg;20-5;0.982;[[np.int32(2255), np.int32(6578)], [np.int32(2378), np.int32(6629)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_651.jpg;Зфболотье;0.9385;[[np.int32(3167), np.int32(6563)], [np.int32(3492), np.int32(6628)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_652.jpg;ЖБ;0.6682;[[np.int32(2212), np.int32(6603)], [np.int32(2290), np.int32(6656)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_653.jpg;27;0.9987;[[np.int32(2299), np.int32(6633)], [np.int32(2361), np.int32(6685)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_654.jpg;Райская;0.8774;[[np.int32(1944), np.int32(6648)], [np.int32(2214), np.int32(6717)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_655.jpg;Рябкино;0.9032;[[np.int32(1666), np.int32(6665)], [np.int32(1909), np.int32(6738)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_656.jpg;(Грани;0.7567;[[np.int32(3377), np.int32(6667)], [np.int32(3600), np.int32(6746)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_657.jpg;Мал.Городеи.20;0.8342;[[np.int32(2728), np.int32(6681)], [np.int32(3249), np.int32(6751)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_658.jpg;68;0.9987;[[np.int32(2377), np.int32(6720)], [np.int32(2435), np.int32(6769)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_659.jpg;9OT;0.6604;[[np.int32(3143), np.int32(6749)], [np.int32(3253), np.int32(6793)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_660.jpg;Княжая;0.9505;[[np.int32(2209), np.int32(6769)], [np.int32(2476), np.int32(6837)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_661.jpg;Ново-Малый;0.9422;[[np.int32(2790), np.int32(6767)], [np.int32(3185), np.int32(6831)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_662.jpg;Грибаново;0.91;[[np.int32(3221), np.int32(6788)], [np.int32(3500), np.int32(6831)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_663.jpg;Городец;0.8421;[[np.int32(2868), np.int32(6820)], [np.int32(3097), np.int32(6877)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_664.jpg;Форбачево;0.7193;[[np.int32(2097), np.int32(6842)], [np.int32(2406), np.int32(6912)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_665.jpg;Борыгино;0.9374;[[np.int32(1706), np.int32(6858)], [np.int32(1989), np.int32(6933)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_666.jpg;ТКлюкин;0.8744;[[np.int32(3232), np.int32(6876)], [np.int32(3599), np.int32(6921)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_667.jpg;Старцево;0.8098;[[np.int32(2253), np.int32(6940)], [np.int32(2509), np.int32(6995)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_668.jpg;Савкино;0.8079;[[np.int32(1680), np.int32(6959)], [np.int32(1938), np.int32(7013)]];img20250920_20532456.tif
img20250920_20532456_x1600_y5013_669.jpg;Х-Бол.Городец;0.7505;[[np.int32(2829), np.int32(6938)], [np.int32(3220), np.int32(7007)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_670.jpg;ДЛЯ СЛУЖЕБИ;0.961;[[np.int32(4498), np.int32(5192)], [np.int32(4960), np.int32(5262)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_671.jpg;15-35-30;0.9833;[[np.int32(4343), np.int32(5311)], [np.int32(4813), np.int32(5420)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_672.jpg;.08;0.8205;[[np.int32(4126), np.int32(5434)], [np.int32(4205), np.int32(5498)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_673.jpg;63,00;0.9169;[[np.int32(2994), np.int32(5460)], [np.int32(3147), np.int32(5529)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_674.jpg;04;0.9975;[[np.int32(3593), np.int32(5450)], [np.int32(3682), np.int32(5519)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_675.jpg;Состояние местности;0.988;[[np.int32(4389), np.int32(5467)], [np.int32(4948), np.int32(5528)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_676.jpg;68;0.9987;[[np.int32(3974), np.int32(5566)], [np.int32(4074), np.int32(5650)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_677.jpg;72;0.9954;[[np.int32(4510), np.int32(5557)], [np.int32(4611), np.int32(5645)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_678.jpg;64;0.9975;[[np.int32(3436), np.int32(5587)], [np.int32(3544), np.int32(5680)]];img20250920_20532456.tif
